"Message ID","Date","Event","Instrument","Action","Transect","Station","Cast","Latitude","Longitude","Seafloor","Author","Comment","Cruise","R2R_Event","dateTimeUTC","GPS_Time","dateTime8601","Revisions"
505,Fri  08 Sep 2017 12:10:30 +0000,"20170908.1210.001","CTD911","recover","7","125","125"," 71.273256"," -148.963768","600","sOkkonen","waypoint 7.2","skq201713s","skq201713s-SE-20170908.1210.001","20170908.1014","2017/09/08 10:13:53","2017-09-08T10:14:00+0000",
506,Fri  08 Sep 2017 12:11:10 +0000,"20170908.1211.001","CTD911","deploy","7","126","126"," 71.315181"," -148.930432","1525","sOkkonen","waypoint 7.1","skq201713s","skq201713s-SE-20170908.1211.001","20170908.1054","2017/09/08 10:53:53","2017-09-08T10:54:00+0000",
507,Fri  08 Sep 2017 12:11:40 +0000,"20170908.1211.002","CTD911","recover","7","126","126"," 71.317872"," -148.932073","1525","sOkkonen","waypoint 7.1","skq201713s","skq201713s-SE-20170908.1211.002","20170908.1114","2017/09/08 11:13:53","2017-09-08T11:14:00+0000",
508,Fri  08 Sep 2017 16:50:27 +0000,"20170908.1650.001","CTD911","deploy","5","129","129"," 71.286511"," -149.813441","1109","cAshjian","WPNT 5.3","skq201713s","skq201713s-SE-20170908.1650.001","20170908.1626","2017/09/08 16:25:53","2017-09-08T16:26:00+0000",
509,Fri  08 Sep 2017 16:51:08 +0000,"20170908.1651.001","CTD911","recover","5","129","129"," 71.287674"," -149.815115","1109","cAshjian","WNT 5.3","skq201713s","skq201713s-SE-20170908.1651.001","20170908.1647","2017/09/08 16:46:53","2017-09-08T16:46:53+0000"," & Fri Sep  8 16:51:50 2017"
510,Fri  08 Sep 2017 17:06:56 +0000,"20170908.1706.001","Tucker Trawl","deploy","5.2","128","1"," 71.329357"," -149.811433","1363 m","pAlatalo",,"skq201713s","skq201713s-SE-20170908.1706.001","20170908.1507","2017/09/08 15:07:23","2017-09-08T15:07:19+0000",
511,Fri  08 Sep 2017 17:07:45 +0000,"20170908.1707.001","Tucker Trawl","other","5.2","128","1"," 71.334785"," -149.794891","1363 m","pAlatalo","1st net trips","skq201713s","skq201713s-SE-20170908.1707.001","20170908.1523","2017/09/08 15:23:53","2017-09-08T15:23:58+0000",
512,Fri  08 Sep 2017 17:08:28 +0000,"20170908.1708.001","Tucker Trawl","other","5.2","128","1"," 71.337158"," -149.787875","1363 m","pAlatalo","2nd messenger trips 2 & 3rd nets","skq201713s","skq201713s-SE-20170908.1708.001","20170908.1531","2017/09/08 15:31:23","2017-09-08T15:31:26+0000",
513,Fri  08 Sep 2017 17:09:00 +0000,"20170908.1708.002","Tucker Trawl","recover","5.2","128","1"," 71.339429"," -149.780994","1363 m","pAlatalo",,"skq201713s","skq201713s-SE-20170908.1708.002","20170908.1539","2017/09/08 15:38:53","2017-09-08T15:39:01+0000",
514,Fri  08 Sep 2017 17:18:19 +0000,"20170908.1718.001","CTD911","deploy","5","127","127"," 71.376116"," -149.753109","1627","cAshjian","WPNT 5.1","skq201713s","skq201713s-SE-20170908.1718.001","20170908.1324","2017/09/08 13:24:53","2017-09-08T13:24:53+0000"," & Fri Sep  8 17:19:07 2017 & Fri Sep  8 17:20:18 2017"
515,Fri  08 Sep 2017 17:19:46 +0000,"20170908.1719.001","CTD911","recover","5","127","127"," 71.377310"," -149.753674","1627","cAshjian","WPNT 5.1","skq201713s","skq201713s-SE-20170908.1719.001","20170908.1345","2017/09/08 13:44:53","2017-09-08T13:45:00+0000",
516,Fri  08 Sep 2017 17:27:11 +0000,"20170908.1727.001","CTD911","deploy","5","128","128"," 71.332615"," -149.783746","1440","cAshjian","WPNT 5.2","skq201713s","skq201713s-SE-20170908.1727.001","20170908.1423","2017/09/08 14:22:53","2017-09-08T14:23:00+0000",
517,Fri  08 Sep 2017 17:27:49 +0000,"20170908.1727.002","CTD911","recover","5","128","128"," 71.335300"," -149.788950","1440","cAshjian","WPNT 5.2","skq201713s","skq201713s-SE-20170908.1727.002","20170908.1449","2017/09/08 14:48:53","2017-09-08T14:49:00+0000",
518,Fri  08 Sep 2017 17:49:28 +0000,"20170908.1749.001","CTD911","deploy","5","130","130"," 71.241260"," -149.844067","545","cAshjian","WPNT 5.4","skq201713s","skq201713s-SE-20170908.1749.001","20170908.1724","2017/09/08 17:24:53","2017-09-08T17:24:53+0000"," & Thu Sep 14 04:53:56 2017"
519,Fri  08 Sep 2017 17:50:19 +0000,"20170908.1750.001","CTD911","recover","5","130","130"," 71.242204"," -149.845688","545","cAshjian","WPNT 5.4","skq201713s","skq201713s-SE-20170908.1750.001","20170908.1747","2017/09/08 17:47:53","2017-09-08T17:47:53+0000"," & Thu Sep 14 04:54:18 2017"
520,Fri  08 Sep 2017 18:34:29 +0000,"20170908.1834.001","CTD911","deploy","5","131","131"," 71.219628"," -149.861667","209","cAshjian","WPNT 5.45","skq201713s","skq201713s-SE-20170908.1834.001","20170908.1815","2017/09/08 18:14:53","2017-09-08T18:15:00+0000",
521,Fri  08 Sep 2017 18:35:09 +0000,"20170908.1835.001","CTD911","recover","5","131","131"," 71.220107"," -149.861600","209","cAshjian","WPNT 5.45","skq201713s","skq201713s-SE-20170908.1835.001","20170908.1830","2017/09/08 18:29:53","2017-09-08T18:30:00+0000",
522,Fri  08 Sep 2017 19:32:20 +0000,"20170908.1932.001","Tucker Trawl","deploy","5","131","1"," 71.216893"," -149.876771","207","cAshjian","WPNT 5.45","skq201713s","skq201713s-SE-20170908.1932.001","20170908.1851","2017/09/08 18:51:23","2017-09-08T18:51:27+0000",
523,Fri  08 Sep 2017 19:34:05 +0000,"20170908.1934.001","Tucker Trawl","other","5","131","1"," 71.220423"," -149.861385","207","cAshjian","First messenger trip, maybe double trip","skq201713s","skq201713s-SE-20170908.1934.001","20170908.1903","2017/09/08 19:03:08","2017-09-08T19:03:06+0000",
524,Fri  08 Sep 2017 19:35:31 +0000,"20170908.1935.001","Tucker Trawl","other","5","131","1"," 71.223024"," -149.850429","207","cAshjian","Second messenger trip, did not feel it","skq201713s","skq201713s-SE-20170908.1935.001","20170908.1910","2017/09/08 19:10:53","2017-09-08T19:10:56+0000",
525,Fri  08 Sep 2017 19:37:11 +0000,"20170908.1937.001","Tucker Trawl","recover","5","131","1"," 71.224580"," -149.844118","207","cAshjian","WPNT 5.45","skq201713s","skq201713s-SE-20170908.1937.001","20170908.1915","2017/09/08 19:15:23","2017-09-08T19:15:28+0000",
526,Fri  08 Sep 2017 20:33:59 +0000,"20170908.2033.001","CTD911","deploy","5","132","132"," 71.198573"," -149.874045","83","cAshjian","WPNT 5.5","skq201713s","skq201713s-SE-20170908.2033.001","20170908.2023","2017/09/08 20:23:38","2017-09-08T20:23:41+0000",
527,Fri  08 Sep 2017 20:34:32 +0000,"20170908.2034.001","CTD911","recover","5","132","132"," 71.198893"," -149.874850","83","cAshjian","WPNT 5.5","skq201713s","skq201713s-SE-20170908.2034.001","20170908.2030","2017/09/08 20:30:23","2017-09-08T20:30:24+0000",
528,Fri  08 Sep 2017 21:16:35 +0000,"20170908.2116.001","CTD911","recover","5","133","133"," 71.154511"," -149.907272","49","cAshjian","WPNT 5.6","skq201713s","skq201713s-SE-20170908.2116.001","20170908.2106","2017/09/08 21:06:53","2017-09-08T21:06:53+0000"," & Fri Sep  8 21:16:49 2017 & Fri Sep  8 23:14:59 2017"
529,Fri  08 Sep 2017 21:17:22 +0000,"20170908.2117.001","CTD911","deploy","5","133","133"," 71.154354"," -149.906999","49","cAshjian","WPNT 5.6","skq201713s","skq201713s-SE-20170908.2117.001","20170908.2114","2017/09/08 21:13:53","2017-09-08T21:14:00+0000",
530,Fri  08 Sep 2017 22:59:12 +0000,"20170908.2259.001","CTD911","deploy","5","134","134"," 71.109383"," -149.938164","41","cAshjian","WPNT 5.7","skq201713s","skq201713s-SE-20170908.2259.001","20170908.2251","2017/09/08 22:51:08","2017-09-08T22:51:08+0000"," & Fri Sep  8 23:01:36 2017"
531,Fri  08 Sep 2017 23:00:09 +0000,"20170908.2300.001","CTD911","recover","5","134","134"," 71.110361"," -149.939882","41","cAshjian","WPNT 5.7","skq201713s","skq201713s-SE-20170908.2300.001","20170908.2256","2017/09/08 23:00:16","2017-09-08T23:00:16+0000"," & Fri Sep  8 23:01:00 2017"
532,Fri  08 Sep 2017 23:11:16 +0000,"20170908.2311.001","Bongo Nets","deploy","5","131","1"," 71.218406"," -149.871443","207","cAshjian","WPNT 5.45","skq201713s","skq201713s-SE-20170908.2311.001","20170908.1935","2017/09/08 19:35:53","2017-09-08T19:35:56+0000",
533,Fri  08 Sep 2017 23:11:41 +0000,"20170908.2311.002","Bongo Nets","recover","5","131","1"," 71.223520"," -149.848251","207","cAshjian","WPNT 5.45","skq201713s","skq201713s-SE-20170908.2311.002","20170908.1952","2017/09/08 19:52:23","2017-09-08T19:52:23+0000"," & Fri Sep  8 23:13:57 2017"
534,Fri  08 Sep 2017 23:12:53 +0000,"20170908.2312.001","Bongo Nets","deploy","5","133","1"," 71.150791"," -149.928108","47","cAshjian","WPNT 5.6","skq201713s","skq201713s-SE-20170908.2312.001","20170908.2134","2017/09/08 21:34:38","2017-09-08T21:34:37+0000",
535,Fri  08 Sep 2017 23:13:23 +0000,"20170908.2313.001","Bongo Nets","recover","5","133","1"," 71.153942"," -149.917489","47","cAshjian","WPNT 5.6","skq201713s","skq201713s-SE-20170908.2313.001","20170908.2144","2017/09/08 21:43:53","2017-09-08T21:44:00+0000",
536,Fri  08 Sep 2017 23:17:22 +0000,"20170908.2317.001","Tucker Trawl","deploy","5","133","1"," 71.155310"," -149.912532","50","cAshjian","WPNT 5.6","skq201713s","skq201713s-SE-20170908.2317.001","20170908.2154","2017/09/08 21:54:23","2017-09-08T21:54:23+0000"," & Fri Sep  8 23:18:43 2017"
537,Fri  08 Sep 2017 23:18:14 +0000,"20170908.2318.001","Tucker Trawl","other","5","133","1"," 71.156584"," -149.907093","50","cAshjian","First messenger trip","skq201713s","skq201713s-SE-20170908.2318.001","20170908.2158","2017/09/08 21:58:38","2017-09-08T21:58:41+0000",
538,Fri  08 Sep 2017 23:19:14 +0000,"20170908.2319.001","Tucker Trawl","other","5","133","1"," 71.157384"," -149.903055","50","cAshjian","Second messenger trip","skq201713s","skq201713s-SE-20170908.2319.001","20170908.2201","2017/09/08 22:01:38","2017-09-08T22:01:35+0000",
539,Fri  08 Sep 2017 23:19:47 +0000,"20170908.2319.002","Tucker Trawl","recover","5","133","1"," 71.157737"," -149.901443","50","cAshjian","WPNT 5.6","skq201713s","skq201713s-SE-20170908.2319.002","20170908.2203","2017/09/08 22:02:53","2017-09-08T22:03:00+0000",
540,Fri  08 Sep 2017 23:46:24 +0000,"20170908.2346.001","CTD911","deploy","5","135","135"," 71.065028"," -149.966251","30","cAshjian","WPNT 5.8","skq201713s","skq201713s-SE-20170908.2346.001","20170908.2337","2017/09/08 23:37:16","2017-09-08T23:37:15+0000",
541,Fri  08 Sep 2017 23:46:56 +0000,"20170908.2346.002","CTD911","recover","5","135","135"," 71.065661"," -149.967447","30","cAshjian","WPNT 5.8","skq201713s","skq201713s-SE-20170908.2346.002","20170908.2344","2017/09/08 23:44:01","2017-09-08T23:44:01+0000"," & Fri Sep  8 23:47:17 2017"
542,Sat  09 Sep 2017 01:29:31 +0000,"20170909.0129.001","CTD911","deploy","5","136","136"," 71.019336"," -149.998086","30","cAshjian","WPNT 5.9","skq201713s","skq201713s-SE-20170909.0129.001","20170909.0124","2017/09/09 01:24:31","2017-09-09T01:24:33+0000",
543,Sat  09 Sep 2017 01:29:59 +0000,"20170909.0129.002","CTD911","recover","5","136","136"," 71.019477"," -149.998384","30","cAshjian","WPNT 5.9","skq201713s","skq201713s-SE-20170909.0129.002","20170909.0127","2017/09/09 01:27:01","2017-09-09T01:27:01+0000"," & Sat Sep  9 01:30:10 2017"
544,Sat  09 Sep 2017 02:48:05 +0000,"20170909.0248.001","CTD911","deploy","5","137","137"," 70.973662"," -150.030337","26","cAshjian","WPNT 5.10","skq201713s","skq201713s-SE-20170909.0248.001","20170909.0204","2017/09/09 02:04:01","2017-09-09T02:04:00+0000",
545,Sat  09 Sep 2017 02:48:38 +0000,"20170909.0248.002","CTD911","recover","5","137","137"," 70.974012"," -150.031109","26","cAshjian","WPNT 5.10","skq201713s","skq201713s-SE-20170909.0248.002","20170909.0207","2017/09/09 02:07:01","2017-09-09T02:07:00+0000",
546,Sat  09 Sep 2017 02:50:16 +0000,"20170909.0250.001","Bongo Nets","deploy","5","135","1"," 70.991325"," -149.636110","33","cAshjian","WPNT 5.8","skq201713s","skq201713s-SE-20170909.0250.001","20170908.0024","2017/09/08 00:23:53","2017-09-08T00:24:00+0000",
547,Sat  09 Sep 2017 02:51:05 +0000,"20170909.0251.001","Bongo Nets","recover","5","135","1"," 70.992284"," -149.593726","33","cAshjian","WPNT 5.8","skq201713s","skq201713s-SE-20170909.0251.001","20170908.0045","2017/09/08 00:44:53","2017-09-08T00:45:00+0000",
548,Sat  09 Sep 2017 02:52:14 +0000,"20170909.0252.001","Tucker Trawl","deploy","5","135","1"," 71.065509"," -149.967599","29","cAshjian","WPNT 5.8, Double Oblique","skq201713s","skq201713s-SE-20170909.0252.001","20170908.2350","2017/09/08 23:50:01","2017-09-08T23:50:01+0000"," & Sat Sep  9 02:53:52 2017 & Sat Sep  9 02:54:59 2017"
549,Sat  09 Sep 2017 02:52:58 +0000,"20170909.0252.002","Tucker Trawl","recover","5","135","1"," 71.067594"," -149.976884","29","cAshjian","WPNT 5.8, Double Oblique","skq201713s","skq201713s-SE-20170909.0252.002","20170909.0014","2017/09/09 00:14:16","2017-09-09T00:14:12+0000",
550,Sat  09 Sep 2017 03:30:25 +0000,"20170909.0330.001","Tucker Trawl","deploy","5","137","1"," 70.971390"," -150.045151","26","cAshjian","WPNT 5.10","skq201713s","skq201713s-SE-20170909.0330.001","20170909.0257","2017/09/09 02:57:01","2017-09-09T02:57:03+0000",
551,Sat  09 Sep 2017 03:31:07 +0000,"20170909.0331.001","Tucker Trawl","recover","5","137","1"," 70.975072"," -150.023785","26","cAshjian","WPNT 5.10","skq201713s","skq201713s-SE-20170909.0331.001","20170909.0310","2017/09/09 03:10:31","2017-09-09T03:10:35+0000",
552,Sat  09 Sep 2017 03:32:44 +0000,"20170909.0332.001","Bongo Nets","deploy","5","137","1"," 70.971448"," -150.048211","26","cAshjian","WPNT 5.10","skq201713s","skq201713s-SE-20170909.0332.001","20170909.0223","2017/09/09 02:23:46","2017-09-09T02:23:46+0000"," & Sat Sep  9 03:33:04 2017 & Sat Sep  9 03:36:05 2017"
553,Sat  09 Sep 2017 03:35:01 +0000,"20170909.0334.001","Bongo Nets","recover","5","137","1"," 70.974918"," -150.026196","26","cAshjian","WPNT 5.10","skq201713s","skq201713s-SE-20170909.0335.001","20170909.0237","2017/09/09 02:37:01","2017-09-09T02:37:00+0000",
554,Sat  09 Sep 2017 07:17:55 +0000,"20170909.0717.001","Tucker Trawl","deploy","2.10","138","1"," 71.057283"," -151.262706","23 m","pAlatalo",,"skq201713s","skq201713s-SE-20170909.0717.001","20170909.0620","2017/09/09 06:20:46","2017-09-09T06:20:46+0000"," & Sat Sep  9 07:18:15 2017 & Mon Sep 11 05:49:04 2017"
555,Sat  09 Sep 2017 07:18:50 +0000,"20170909.0718.001","Tucker Trawl","recover","2.10","138","1"," 71.059382"," -151.253297","23 m","pAlatalo",,"skq201713s","skq201713s-SE-20170909.0718.001","20170909.0629","2017/09/09 06:29:16","2017-09-09T06:29:16+0000"," & Mon Sep 11 05:49:53 2017"
556,Sat  09 Sep 2017 14:27:32 +0000,"20170909.1427.001","EM302","stop","NaN","NaN","NaN"," 71.385621"," -151.022915",,"dNaber","EM302 off for fish surveying","skq201713s","skq201713s-SE-20170909.1427.001","20170909.1424","2017/09/09 14:24:01","2017-09-09T14:24:00+0000",
